Año,Alcaldía,Modalidad,Cve. Municipio,Mes,Numero_de_registros
2022,Xochimilco,Tráfico de menores,9013,Noviembre,1
2022,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Noviembre,3
2022,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Diciembre,2
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Enero,10
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Febrero,12
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Marzo,10
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Abril,11
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Mayo,8
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Junio,23
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Julio,10
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Agosto,9
2022,Álvaro Obregón,Secuestro exprés,9010,Septiembre,1
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Septiembre,8
2022,Álvaro Obregón,Secuestro exprés,9010,Octubre,1
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Octubre,8
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Noviembre,12
2022,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Diciembre,5
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Enero,4
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Febrero,7
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Marzo,3
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Abril,3
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Mayo,7
2023,Azcapotzalco,Secuestro exprés,9002,Junio,1
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Junio,4
2023,Azcapotzalco,Secuestro extorsivo,9002,Julio,1
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Julio,6
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Agosto,4
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Septiembre,7
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Octubre,6
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Noviembre,3
2023,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Diciembre,11
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Enero,7
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Febrero,5
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Marzo,7
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Abril,3
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Mayo,1
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Junio,8
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Julio,8
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Agosto,6
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Septiembre,6
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Octubre,6
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Noviembre,6
2023,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Diciembre,6
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Enero,7
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Febrero,7
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Marzo,11
2023,Coyoacán,Secuestro exprés,9003,Abril,1
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Abril,9
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Mayo,7
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Junio,10
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Julio,5
2023,Coyoacán,Secuestro extorsivo,9003,Agosto,1
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Agosto,6
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Septiembre,8
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Octubre,11
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Noviembre,12
2023,Coyoacán,Rapto,9003,Diciembre,1
2023,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Diciembre,7
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Enero,4
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Febrero,1
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Marzo,7
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Mayo,4
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Junio,3
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Julio,5
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Agosto,5
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Septiembre,7
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Octubre,5
2023,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Noviembre,2
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Enero,18
2023,Cuauhtémoc,Secuestro extorsivo,9015,Febrero,1
2023,Cuauhtémoc,Secuestro exprés,9015,Febrero,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Febrero,20
2023,Cuauhtémoc,Secuestro extorsivo,9015,Marzo,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Marzo,13
2023,Cuauhtémoc,Secuestro extorsivo,9015,Abril,1
2023,Cuauhtémoc,Rapto,9015,Abril,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Abril,16
2023,Cuauhtémoc,Secuestro extorsivo,9015,Mayo,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Mayo,12
2023,Cuauhtémoc,Secuestro extorsivo,9015,Junio,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Junio,15
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Julio,10
2023,Cuauhtémoc,Secuestro extorsivo,9015,Agosto,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Agosto,14
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Septiembre,18
2023,Cuauhtémoc,Secuestro extorsivo,9015,Octubre,1
2023,Cuauhtémoc,Secuestro exprés,9015,Octubre,1
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Octubre,14
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Noviembre,12
2023,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Diciembre,6
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Enero,16
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Febrero,15
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Marzo,10
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Abril,10
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Mayo,14
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Junio,13
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Julio,15
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Agosto,14
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Septiembre,16
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Octubre,14
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Noviembre,14
2023,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Diciembre,12
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Enero,9
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Febrero,9
2023,Iztacalco,Secuestro extorsivo,9006,Marzo,1
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Marzo,5
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Abril,6
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Mayo,5
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Junio,5
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Julio,10
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Agosto,5
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Septiembre,4
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Octubre,9
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Noviembre,5
2023,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Diciembre,2
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Enero,21
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Febrero,16
2023,Iztapalapa,Secuestro exprés,9007,Marzo,1
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Marzo,27
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Abril,19
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Mayo,31
2023,Iztapalapa,Secuestro exprés,9007,Junio,1
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Junio,21
2023,Iztapalapa,Rapto,9007,Julio,1
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Julio,21
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Agosto,32
2023,Iztapalapa,Rapto,9007,Septiembre,1
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Septiembre,18
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Octubre,34
2023,Iztapalapa,Secuestro exprés,9007,Noviembre,2
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Noviembre,21
2023,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Diciembre,27
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Enero,3
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Marzo,3
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Abril,1
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Mayo,2
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Junio,5
2023,La Magdalena Contreras,Secuestro extorsivo,9008,Julio,1
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Julio,3
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Agosto,3
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Septiembre,5
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Octubre,5
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Noviembre,1
2023,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Diciembre,6
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Enero,7
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Febrero,2
2023,Miguel Hidalgo,Tráfico de menores,9016,Marzo,1
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Marzo,4
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Abril,3
2023,Miguel Hidalgo,Secuestro exprés,9016,Mayo,1
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Mayo,4
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Junio,4
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Julio,5
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Agosto,8
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Septiembre,8
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Octubre,10
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Noviembre,3
2023,Miguel Hidalgo,Secuestro exprés,9016,Diciembre,1
2023,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Diciembre,8
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Enero,1
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Febrero,1
2023,Milpa Alta,Rapto,9009,Mayo,1
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Mayo,2
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Junio,1
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Agosto,3
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Septiembre,1
2023,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Octubre,3
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Enero,4
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Febrero,4
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Marzo,6
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Abril,4
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Mayo,2
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Junio,6
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Julio,3
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Agosto,4
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Septiembre,6
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Octubre,9
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Noviembre,4
2023,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Diciembre,5
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Enero,9
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Febrero,2
2023,Tlalpan,Rapto,9012,Marzo,1
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Marzo,15
2023,Tlalpan,Secuestro extorsivo,9012,Abril,1
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Abril,9
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Mayo,9
2023,Tlalpan,Secuestro exprés,9012,Junio,1
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Junio,11
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Julio,10
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Agosto,12
2023,Tlalpan,Secuestro extorsivo,9012,Septiembre,1
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Septiembre,8
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Octubre,10
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Noviembre,9
2023,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Diciembre,6
2023,Tláhuac,Secuestro extorsivo,9011,Enero,1
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Enero,5
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Febrero,6
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Marzo,5
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Abril,6
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Mayo,9
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Junio,7
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Julio,8
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Agosto,9
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Septiembre,6
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Octubre,9
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Noviembre,5
2023,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Diciembre,8
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Enero,9
2023,Venustiano Carranza,Secuestro extorsivo,9017,Febrero,1
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Febrero,7
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Marzo,9
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Abril,11
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Mayo,11
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Junio,6
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Julio,4
2023,Venustiano Carranza,Tráfico de menores,9017,Agosto,1
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Agosto,9
2023,Venustiano Carranza,Secuestro extorsivo,9017,Septiembre,1
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Septiembre,9
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Octubre,9
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Noviembre,3
2023,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Diciembre,1
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Enero,3
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Febrero,7
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Marzo,9
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Abril,3
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Mayo,6
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Junio,7
2023,Xochimilco,Secuestro extorsivo,9013,Julio,1
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Julio,2
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Agosto,9
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Septiembre,12
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Octubre,8
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Noviembre,7
2023,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Diciembre,4
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Enero,6
2023,Álvaro Obregón,Secuestro extorsivo,9010,Febrero,1
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Febrero,11
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Marzo,10
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Abril,5
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Mayo,10
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Junio,12
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Julio,12
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Agosto,8
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Septiembre,10
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Octubre,13
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Noviembre,7
2023,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Diciembre,10
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Enero,4
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Febrero,4
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Marzo,4
2024,Azcapotzalco,Secuestro exprés,9002,Abril,1
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Abril,4
2024,Azcapotzalco,Secuestro exprés,9002,Mayo,1
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Mayo,2
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Junio,7
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Julio,2
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Agosto,6
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Septiembre,6
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Octubre,3
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Noviembre,4
2024,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Diciembre,2
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Enero,3
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Febrero,6
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Marzo,3
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Abril,2
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Mayo,5
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Junio,5
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Julio,6
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Agosto,1
2024,Benito Juárez,Tráfico de menores,9014,Septiembre,1
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Septiembre,7
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Octubre,1
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Noviembre,5
2024,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Diciembre,1
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Enero,8
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Febrero,6
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Marzo,12
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Abril,8
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Mayo,8
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Junio,7
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Julio,4
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Agosto,5
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Septiembre,7
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Octubre,5
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Noviembre,6
2024,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Diciembre,4
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Enero,5
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Febrero,3
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Marzo,3
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Abril,2
2024,Cuajimalpa de Morelos,Secuestro extorsivo,9004,Mayo,1
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Mayo,1
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Junio,1
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Julio,1
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Agosto,2
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Septiembre,1
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Octubre,1
2024,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Diciembre,1
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Enero,11
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Febrero,13
2024,Cuauhtémoc,Rapto,9015,Marzo,1
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Marzo,11
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Abril,12
2024,Cuauhtémoc,Secuestro exprés,9015,Mayo,1
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Mayo,12
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Junio,4
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Julio,11
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Agosto,17
2024,Cuauhtémoc,Secuestro extorsivo,9015,Septiembre,1
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Septiembre,10
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Octubre,12
2024,Cuauhtémoc,Secuestro exprés,9015,Noviembre,3
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Noviembre,13
2024,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Diciembre,7
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Enero,8
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Febrero,8
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Marzo,13
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Abril,5
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Mayo,17
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Junio,11
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Julio,15
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Agosto,11
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Septiembre,14
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Octubre,12
2024,Gustavo A. Madero,Secuestro exprés,9005,Noviembre,1
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Noviembre,10
2024,Gustavo A. Madero,Secuestro exprés,9005,Diciembre,1
2024,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Diciembre,6
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Enero,10
2024,Iztacalco,Secuestro extorsivo,9006,Febrero,1
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Febrero,5
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Marzo,7
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Abril,8
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Mayo,6
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Junio,12
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Julio,4
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Agosto,7
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Septiembre,5
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Octubre,7
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Noviembre,7
2024,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Diciembre,2
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Enero,10
2024,Iztapalapa,Rapto,9007,Febrero,1
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Febrero,17
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Marzo,23
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Abril,24
2024,Iztapalapa,Secuestro extorsivo,9007,Mayo,1
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Mayo,17
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Junio,20
2024,Iztapalapa,Secuestro exprés,9007,Julio,1
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Julio,17
